Order_ID,Product_ID,Product_Category,Product_Price,User_ID,User_Location,User_Age,User_Gender,Payment_Method,Shipping_Method,Discount_Applied,Returned_Flag,Return_Prob
ORD00005032,PROD00005032,Toys,346.93,USER00005032,City16,22,Male,Credit Card,Express,41.87,0,0.5409095894369419
ORD00005033,PROD00005033,Electronics,202.55,USER00005033,City9,38,Male,Gift Card,Standard,40.53,1,0.5432846023822763
ORD00005034,PROD00005034,Toys,423.73,USER00005034,City31,21,Female,Credit Card,Next-Day,28.86,0,0.5209363212736231
ORD00005036,PROD00005036,Home,270.51,USER00005036,City50,62,Female,Gift Card,Next-Day,35.92,1,0.5005330200164129
ORD00005037,PROD00005037,Home,98.7,USER00005037,City21,26,Female,Credit Card,Next-Day,43.47,1,0.54601351760164
ORD00005038,PROD00005038,Clothing,316.73,USER00005038,City67,23,Female,Debit Card,Standard,39.73,1,0.5667923720192063
ORD00005040,PROD00005040,Books,187.31,USER00005040,City10,26,Male,Debit Card,Standard,4.83,0,0.5059418160631334
ORD00005041,PROD00005041,Electronics,66.89,USER00005041,City86,65,Male,Debit Card,Express,44.07,0,0.5357321401079476
ORD00005043,PROD00005043,Home,473.54,USER00005043,City74,31,Female,Gift Card,Standard,35.78,1,0.515157883149629
ORD00005045,PROD00005045,Electronics,355.37,USER00005045,City38,34,Female,Credit Card,Next-Day,13.87,1,0.5042315825334416
ORD00005046,PROD00005046,Clothing,33.39,USER00005046,City70,25,Female,Debit Card,Next-Day,43.24,1,0.5795234074732256
ORD00005047,PROD00005047,Clothing,209.47,USER00005047,City16,41,Female,Gift Card,Next-Day,12.8,0,0.5189463767865705
ORD00005049,PROD00005049,Home,205.51,USER00005049,City43,27,Male,Gift Card,Standard,29.1,1,0.5153484098753212
ORD00005050,PROD00005050,Books,71.57,USER00005050,City33,21,Male,Gift Card,Express,33.34,0,0.5403633548656285
ORD00005052,PROD00005052,Home,18.47,USER00005052,City48,56,Male,Debit Card,Standard,42.44,1,0.5263543263133087
ORD00005055,PROD00005055,Clothing,332.99,USER00005055,City44,27,Female,Credit Card,Express,8.69,1,0.5267248725698384
ORD00005056,PROD00005056,Books,461.65,USER00005056,City61,62,Male,Credit Card,Express,45.51,0,0.5193889272574431
ORD00005057,PROD00005057,Clothing,39.72,USER00005057,City39,18,Male,PayPal,Standard,36.17,0,0.5417526498996365
ORD00005059,PROD00005059,Clothing,70.13,USER00005059,City70,27,Male,Credit Card,Standard,40.87,1,0.5754715995192237
ORD00005060,PROD00005060,Home,317.51,USER00005060,City48,18,Male,PayPal,Standard,43.65,0,0.5039435169853008
ORD00005061,PROD00005061,Home,128.92,USER00005061,City72,34,Male,Debit Card,Next-Day,24.27,0,0.5118651377724365
ORD00005064,PROD00005064,Clothing,496.02,USER00005064,City25,19,Male,Debit Card,Next-Day,23.16,0,0.5399693483903271
ORD00005065,PROD00005065,Home,20.49,USER00005065,City40,61,Male,Credit Card,Standard,31.85,1,0.5069439773222507
ORD00005066,PROD00005066,Home,99.51,USER00005066,City50,48,Male,Debit Card,Standard,39.75,1,0.5162454651622626
ORD00005067,PROD00005067,Clothing,280.93,USER00005067,City4,50,Female,Gift Card,Express,30.28,0,0.5354706568168327
ORD00005068,PROD00005068,Books,414.24,USER00005068,City24,24,Female,Debit Card,Next-Day,23.97,0,0.5224611817374812
ORD00005069,PROD00005069,Toys,265.77,USER00005069,City42,40,Male,Credit Card,Standard,41.71,0,0.5267015759578798
ORD00005070,PROD00005070,Books,220.9,USER00005070,City80,38,Female,Gift Card,Express,48.24,0,0.5534787189122795
ORD00005071,PROD00005071,Electronics,24.47,USER00005071,City56,46,Female,Credit Card,Standard,21.06,0,0.5163245420070001
ORD00005073,PROD00005073,Home,109.9,USER00005073,City79,19,Female,Credit Card,Standard,23.36,0,0.5133623260693956
ORD00005074,PROD00005074,Books,494.4,USER00005074,City88,27,Female,Debit Card,Standard,24.39,0,0.5187638754204615
ORD00005075,PROD00005075,Toys,240.63,USER00005075,City35,42,Male,PayPal,Standard,49.63,0,0.5107025848233246
ORD00005079,PROD00005079,Home,117.78,USER00005079,City26,21,Female,Gift Card,Express,35.89,1,0.5291087370969381
ORD00005083,PROD00005083,Books,112.51,USER00005083,City83,58,Male,Debit Card,Express,33.97,0,0.528120689662542
ORD00005084,PROD00005084,Electronics,237.61,USER00005084,City27,20,Female,Credit Card,Standard,11.36,1,0.5165977676124046
ORD00005085,PROD00005085,Home,155.94,USER00005085,City6,36,Male,Debit Card,Express,38.5,0,0.5257814091945
ORD00005086,PROD00005086,Home,135.45,USER00005086,City91,27,Male,Gift Card,Express,44.67,1,0.5373888638675144
ORD00005088,PROD00005088,Home,397.76,USER00005088,City7,37,Female,Gift Card,Next-Day,35.95,0,0.5160165923194877
ORD00005089,PROD00005089,Toys,345.95,USER00005089,City41,58,Male,Debit Card,Standard,34.87,0,0.5037691360110728
ORD00005090,PROD00005090,Clothing,48.22,USER00005090,City76,43,Female,Debit Card,Next-Day,2.91,0,0.51549200133523
ORD00005091,PROD00005091,Clothing,208.15,USER00005091,City40,60,Male,Credit Card,Standard,12.48,1,0.5088425619472312
ORD00005092,PROD00005092,Electronics,125.01,USER00005092,City49,68,Female,PayPal,Express,40.5,1,0.5040854044090364
ORD00005096,PROD00005096,Toys,58.88,USER00005096,City58,65,Female,Credit Card,Express,34.15,0,0.5130726349188592
ORD00005097,PROD00005097,Clothing,472.39,USER00005097,City43,33,Male,PayPal,Express,35.95,1,0.5179953470250604
ORD00005101,PROD00005101,Electronics,417.97,USER00005101,City36,23,Female,Credit Card,Express,21.57,1,0.5229827117317766
ORD00005102,PROD00005102,Electronics,209.21,USER00005102,City92,59,Female,Gift Card,Express,44.99,0,0.5316117756382382
ORD00005103,PROD00005103,Home,160.86,USER00005103,City63,39,Male,Debit Card,Express,24.76,0,0.5013735070431197
ORD00005104,PROD00005104,Electronics,240.8,USER00005104,City90,51,Female,Debit Card,Express,39.66,0,0.5291421726412734
ORD00005105,PROD00005105,Books,11.14,USER00005105,City91,64,Female,Gift Card,Standard,42.95,1,0.5322350896086452
ORD00005106,PROD00005106,Clothing,24.92,USER00005106,City51,21,Male,Gift Card,Standard,2.06,0,0.5235066467975064
ORD00005107,PROD00005107,Clothing,126.18,USER00005107,City76,41,Male,Gift Card,Next-Day,38.02,0,0.5559787057666857
ORD00005108,PROD00005108,Home,169.16,USER00005108,City60,67,Male,Credit Card,Standard,39.2,0,0.5074974109879854
ORD00005109,PROD00005109,Toys,239.99,USER00005109,City47,51,Female,Credit Card,Express,41.41,0,0.52485479718524
ORD00005110,PROD00005110,Home,229.47,USER00005110,City9,39,Female,Debit Card,Express,29.91,0,0.5066533610783416
ORD00005112,PROD00005112,Electronics,365.19,USER00005112,City80,23,Female,PayPal,Next-Day,35.81,1,0.5113103466746363
ORD00005113,PROD00005113,Toys,419.51,USER00005113,City39,20,Female,Gift Card,Express,44.01,1,0.5363792588136962
ORD00005116,PROD00005116,Clothing,190.99,USER00005116,City16,48,Female,Gift Card,Next-Day,39.33,0,0.5520204515342806
ORD00005118,PROD00005118,Clothing,341.89,USER00005118,City42,28,Male,PayPal,Next-Day,18.34,1,0.5117476175148657
ORD00005119,PROD00005119,Home,241.49,USER00005119,City20,36,Male,Credit Card,Express,38.4,0,0.5245998013215275
ORD00005120,PROD00005120,Electronics,266.72,USER00005120,City86,18,Female,PayPal,Standard,43.4,1,0.5283972751579514
ORD00005122,PROD00005122,Clothing,385.54,USER00005122,City11,48,Male,Credit Card,Next-Day,45.77,0,0.5529701351215655
ORD00005124,PROD00005124,Home,382.01,USER00005124,City11,55,Male,Credit Card,Express,40.3,0,0.5123476518914576
ORD00005129,PROD00005129,Electronics,282.34,USER00005129,City57,28,Female,Credit Card,Standard,49.16,1,0.5528455839448679
ORD00005130,PROD00005130,Electronics,158.75,USER00005130,City15,36,Female,PayPal,Next-Day,32.16,0,0.5101332749804051
ORD00005131,PROD00005131,Books,279.4,USER00005131,City10,28,Female,PayPal,Express,42.59,1,0.5226589094799223
ORD00005132,PROD00005132,Toys,201.56,USER00005132,City93,26,Female,Debit Card,Next-Day,31.18,1,0.52678520673168
ORD00005133,PROD00005133,Electronics,438.81,USER00005133,City52,31,Male,Gift Card,Next-Day,49.73,0,0.5528561211679354
ORD00005134,PROD00005134,Books,283.67,USER00005134,City7,32,Female,Debit Card,Standard,49.03,0,0.5574371593876795
ORD00005135,PROD00005135,Home,26.03,USER00005135,City64,46,Female,Credit Card,Standard,32.44,0,0.5178918104050123
ORD00005136,PROD00005136,Toys,453.4,USER00005136,City81,51,Male,Credit Card,Express,37.71,0,0.5113854216920168
ORD00005139,PROD00005139,Home,110.88,USER00005139,City48,42,Male,Debit Card,Express,24.76,1,0.5034622527461112
ORD00005141,PROD00005141,Toys,376.74,USER00005141,City19,39,Female,Credit Card,Standard,48.25,0,0.5393852616792005
ORD00005142,PROD00005142,Books,145.73,USER00005142,City18,25,Male,Credit Card,Express,22.07,0,0.5296458983370187
ORD00005143,PROD00005143,Electronics,71.13,USER00005143,City51,36,Male,Credit Card,Next-Day,8.88,1,0.5143392701921253
ORD00005144,PROD00005144,Home,127.24,USER00005144,City86,22,Male,Debit Card,Next-Day,40.63,0,0.5386499806575414
ORD00005145,PROD00005145,Clothing,7.17,USER00005145,City90,20,Female,Gift Card,Next-Day,49.11,0,0.5861218928261198
ORD00005148,PROD00005148,Home,319.29,USER00005148,City51,31,Male,Credit Card,Express,29.81,1,0.5158658028129092
ORD00005150,PROD00005150,Home,210.02,USER00005150,City75,66,Female,Gift Card,Next-Day,39.26,1,0.5089286014138733
ORD00005152,PROD00005152,Toys,175.05,USER00005152,City40,32,Female,Credit Card,Express,23.04,0,0.5150032802365417
ORD00005153,PROD00005153,Electronics,305.85,USER00005153,City97,31,Male,Credit Card,Standard,13.64,1,0.504921474124522
ORD00005154,PROD00005154,Electronics,326.37,USER00005154,City89,57,Male,PayPal,Standard,48.63,1,0.5033851542468498
ORD00005155,PROD00005155,Clothing,299.6,USER00005155,City28,45,Female,Credit Card,Express,13.08,0,0.522416319631451
ORD00005157,PROD00005157,Toys,370.92,USER00005157,City100,50,Female,PayPal,Standard,49.61,0,0.5041571351149745
ORD00005159,PROD00005159,Books,418.54,USER00005159,City10,19,Male,Credit Card,Next-Day,15.01,0,0.512551026500165
ORD00005160,PROD00005160,Electronics,300.47,USER00005160,City16,65,Female,Gift Card,Standard,44.02,0,0.5263331840537767
ORD00005164,PROD00005164,Electronics,196.8,USER00005164,City100,44,Male,Debit Card,Standard,42.86,1,0.5455810750568825
ORD00005165,PROD00005165,Toys,56.52,USER00005165,City68,57,Male,Debit Card,Next-Day,37.74,1,0.5223748821243416
ORD00005166,PROD00005166,Clothing,331.94,USER00005166,City98,22,Male,PayPal,Standard,24.98,0,0.5141875273119991
ORD00005168,PROD00005168,Clothing,156.37,USER00005168,City82,30,Female,PayPal,Next-Day,26.07,0,0.5195565732425841
ORD00005169,PROD00005169,Clothing,368.41,USER00005169,City98,55,Female,Credit Card,Express,44.46,0,0.5546435847423672
ORD00005171,PROD00005171,Clothing,150.0,USER00005171,City59,62,Male,Gift Card,Express,4.52,1,0.5001096719110203
ORD00005172,PROD00005172,Toys,443.82,USER00005172,City19,66,Male,Debit Card,Next-Day,34.51,1,0.5029845572630798
ORD00005173,PROD00005173,Clothing,62.57,USER00005173,City83,32,Female,Credit Card,Express,37.13,0,0.5701516948218869
ORD00005175,PROD00005175,Electronics,81.15,USER00005175,City61,24,Male,Gift Card,Standard,13.1,0,0.5161756874452743
ORD00005176,PROD00005176,Books,33.33,USER00005176,City52,19,Female,Debit Card,Express,34.18,1,0.5478249441613786
ORD00005178,PROD00005178,Toys,379.26,USER00005178,City42,34,Female,Credit Card,Express,25.01,1,0.5133680160795467
ORD00005180,PROD00005180,Toys,354.17,USER00005180,City22,23,Male,Debit Card,Next-Day,32.58,0,0.5305617632812074
ORD00005181,PROD00005181,Clothing,316.84,USER00005181,City50,22,Female,Debit Card,Standard,13.19,0,0.5286198003257236
ORD00005182,PROD00005182,Books,106.85,USER00005182,City1,29,Male,Debit Card,Standard,19.36,0,0.5216405374351928
ORD00005184,PROD00005184,Clothing,291.79,USER00005184,City87,47,Male,Debit Card,Next-Day,26.98,1,0.5412831773563628
ORD00005185,PROD00005185,Home,80.43,USER00005185,City60,26,Female,Gift Card,Express,34.71,1,0.5301169179743956
ORD00005188,PROD00005188,Electronics,297.09,USER00005188,City65,40,Female,Debit Card,Next-Day,15.1,1,0.5065149110986564
ORD00005189,PROD00005189,Books,19.3,USER00005189,City7,23,Male,Gift Card,Next-Day,17.72,1,0.5252456246120563
ORD00005190,PROD00005190,Books,76.93,USER00005190,City24,28,Male,Credit Card,Standard,5.07,1,0.5022694492154717
ORD00005192,PROD00005192,Home,328.26,USER00005192,City21,54,Male,Gift Card,Next-Day,49.19,1,0.5263997518771288
ORD00005193,PROD00005193,Toys,449.61,USER00005193,City45,25,Male,Gift Card,Next-Day,19.39,0,0.5079895137001121
ORD00005195,PROD00005195,Home,196.73,USER00005195,City48,70,Female,Credit Card,Next-Day,42.14,1,0.5154970708395928
ORD00005197,PROD00005197,Books,449.12,USER00005197,City79,19,Male,PayPal,Standard,34.03,0,0.5064914404668069
ORD00005198,PROD00005198,Clothing,186.89,USER00005198,City5,18,Female,Debit Card,Next-Day,23.06,0,0.5545738046997548
ORD00005199,PROD00005199,Clothing,485.03,USER00005199,City5,21,Female,Credit Card,Express,34.18,0,0.5560806495191538
ORD00005200,PROD00005200,Home,287.49,USER00005200,City98,35,Female,PayPal,Next-Day,42.76,0,0.5045715911221559
ORD00005202,PROD00005202,Clothing,199.55,USER00005202,City70,37,Female,Credit Card,Next-Day,7.32,0,0.5172689631757651
ORD00005204,PROD00005204,Electronics,126.83,USER00005204,City42,66,Male,Gift Card,Next-Day,27.46,0,0.5109258047847328
ORD00005206,PROD00005206,Clothing,457.54,USER00005206,City84,47,Male,Credit Card,Next-Day,47.47,1,0.5553928165019183
ORD00005207,PROD00005207,Books,238.13,USER00005207,City75,19,Female,PayPal,Express,35.91,1,0.518843660998346
ORD00005208,PROD00005208,Home,194.32,USER00005208,City66,58,Female,Credit Card,Next-Day,38.16,0,0.5178764349295117
ORD00005210,PROD00005210,Clothing,51.03,USER00005210,City45,33,Male,PayPal,Next-Day,35.66,0,0.5351765662263807
ORD00005211,PROD00005211,Clothing,62.81,USER00005211,City58,41,Female,Debit Card,Standard,23.81,0,0.5440251853059519
ORD00005212,PROD00005212,Clothing,290.59,USER00005212,City11,51,Female,Credit Card,Standard,10.75,1,0.5102391298751545
ORD00005213,PROD00005213,Toys,87.18,USER00005213,City1,21,Male,Gift Card,Express,17.2,0,0.5159260474424033
ORD00005214,PROD00005214,Clothing,270.12,USER00005214,City27,59,Male,Credit Card,Express,20.3,1,0.5231886929996203
ORD00005215,PROD00005215,Home,191.42,USER00005215,City80,39,Male,Gift Card,Next-Day,26.47,1,0.5022180033482759
ORD00005216,PROD00005216,Clothing,283.89,USER00005216,City79,45,Female,Debit Card,Standard,18.1,0,0.5261950755363635
ORD00005217,PROD00005217,Clothing,372.17,USER00005217,City84,55,Male,Gift Card,Standard,41.88,1,0.5440739085392429
ORD00005219,PROD00005219,Electronics,296.37,USER00005219,City98,26,Male,PayPal,Next-Day,42.59,1,0.5219712836092748
ORD00005221,PROD00005221,Electronics,353.36,USER00005221,City64,34,Female,Debit Card,Express,45.29,1,0.5516927097942865
ORD00005223,PROD00005223,Clothing,194.93,USER00005223,City24,22,Female,Gift Card,Standard,24.76,1,0.5517301736004431
ORD00005226,PROD00005226,Books,477.59,USER00005226,City95,34,Male,Debit Card,Express,38.71,1,0.5297494629439354
ORD00005228,PROD00005228,Books,395.87,USER00005228,City90,49,Female,Gift Card,Standard,23.75,1,0.5048748224397507
ORD00005229,PROD00005229,Books,24.38,USER00005229,City53,44,Male,Credit Card,Standard,29.26,1,0.5236679908935185
ORD00005230,PROD00005230,Clothing,442.18,USER00005230,City34,66,Female,Debit Card,Standard,44.67,1,0.5356543329578479
ORD00005231,PROD00005231,Clothing,116.68,USER00005231,City12,70,Female,PayPal,Express,29.41,0,0.5021612728106979
ORD00005232,PROD00005232,Clothing,112.26,USER00005232,City10,51,Male,Debit Card,Standard,31.91,1,0.5412970542950092
ORD00005233,PROD00005233,Toys,344.34,USER00005233,City53,27,Female,Gift Card,Express,34.63,1,0.5202626431165163
ORD00005234,PROD00005234,Toys,332.78,USER00005234,City73,37,Female,Gift Card,Standard,26.37,1,0.5065949570863362
ORD00005236,PROD00005236,Clothing,64.56,USER00005236,City64,48,Male,Debit Card,Next-Day,9.04,1,0.5166534658795523
ORD00005238,PROD00005238,Clothing,24.07,USER00005238,City39,61,Male,Gift Card,Next-Day,0.03,1,0.501868115112014
ORD00005239,PROD00005239,Electronics,179.71,USER00005239,City14,40,Female,Debit Card,Next-Day,37.92,1,0.5470453746441003
ORD00005240,PROD00005240,Clothing,178.53,USER00005240,City71,60,Female,Gift Card,Standard,41.81,1,0.550890262521538
ORD00005241,PROD00005241,Clothing,289.14,USER00005241,City99,39,Male,Debit Card,Next-Day,15.97,1,0.5254904916771037
ORD00005242,PROD00005242,Electronics,148.6,USER00005242,City15,37,Male,Credit Card,Next-Day,37.75,0,0.5421797776911076
ORD00005244,PROD00005244,Electronics,268.36,USER00005244,City49,25,Male,Gift Card,Standard,32.52,0,0.5342636824790942
ORD00005246,PROD00005246,Electronics,386.76,USER00005246,City27,67,Female,Credit Card,Express,47.34,0,0.5303237161657667
ORD00005248,PROD00005248,Books,120.4,USER00005248,City79,69,Male,Gift Card,Express,46.96,0,0.5264767097459907
ORD00005251,PROD00005251,Clothing,31.45,USER00005251,City10,38,Male,PayPal,Express,20.31,0,0.5123363775632161
ORD00005253,PROD00005253,Home,14.7,USER00005253,City4,61,Male,Gift Card,Standard,48.99,1,0.5291303711537312
ORD00005254,PROD00005254,Electronics,392.12,USER00005254,City44,22,Male,PayPal,Next-Day,44.55,0,0.5279526844869945
ORD00005255,PROD00005255,Clothing,216.99,USER00005255,City91,54,Male,Credit Card,Express,27.23,0,0.5307642958967258
ORD00005256,PROD00005256,Clothing,119.21,USER00005256,City28,48,Female,Debit Card,Standard,3.44,0,0.5088365122841736
ORD00005257,PROD00005257,Books,9.23,USER00005257,City92,31,Female,Debit Card,Standard,30.97,1,0.5443497204166962
ORD00005258,PROD00005258,Electronics,412.34,USER00005258,City82,37,Male,Debit Card,Express,42.35,0,0.5407769216060782
ORD00005259,PROD00005259,Electronics,245.98,USER00005259,City28,63,Female,PayPal,Express,46.86,0,0.5025184413898955
ORD00005260,PROD00005260,Home,57.82,USER00005260,City29,48,Male,Credit Card,Standard,30.5,0,0.5098005649301747
ORD00005263,PROD00005263,Electronics,106.7,USER00005263,City69,23,Male,Gift Card,Express,44.02,1,0.5575408256378744
ORD00005264,PROD00005264,Books,308.22,USER00005264,City58,58,Female,Credit Card,Standard,35.2,1,0.5135145329028843
ORD00005265,PROD00005265,Clothing,460.36,USER00005265,City82,21,Male,Debit Card,Next-Day,15.86,0,0.528298433320075
ORD00005266,PROD00005266,Electronics,233.97,USER00005266,City56,54,Female,Credit Card,Standard,38.82,1,0.5292483071126981
ORD00005267,PROD00005267,Home,277.69,USER00005267,City27,25,Female,PayPal,Express,41.84,1,0.5096473593900915
ORD00005268,PROD00005268,Clothing,430.66,USER00005268,City86,53,Female,PayPal,Express,42.73,1,0.5168433950456331
ORD00005270,PROD00005270,Home,486.82,USER00005270,City89,27,Male,PayPal,Next-Day,49.31,0,0.5078675605220349
ORD00005272,PROD00005272,Clothing,255.24,USER00005272,City17,40,Female,PayPal,Express,21.05,1,0.5071946998007967
ORD00005273,PROD00005273,Electronics,395.93,USER00005273,City8,25,Female,Gift Card,Express,47.27,1,0.5533953714755525
ORD00005278,PROD00005278,Toys,493.93,USER00005278,City14,57,Female,Debit Card,Next-Day,34.2,0,0.5074027035804294
ORD00005280,PROD00005280,Books,94.82,USER00005280,City32,50,Female,Gift Card,Express,48.04,0,0.5437840294772428
ORD00005282,PROD00005282,Clothing,209.82,USER00005282,City33,62,Male,Debit Card,Standard,8.59,1,0.5004150590010228
ORD00005283,PROD00005283,Electronics,72.71,USER00005283,City10,54,Male,Debit Card,Express,28.17,1,0.5259472823566445
ORD00005284,PROD00005284,Clothing,451.01,USER00005284,City75,43,Female,Credit Card,Express,20.0,0,0.5251360585880177
ORD00005290,PROD00005290,Books,381.46,USER00005290,City98,20,Male,Gift Card,Express,41.86,0,0.5475295026367241
ORD00005292,PROD00005292,Home,90.5,USER00005292,City7,49,Female,Credit Card,Express,43.08,1,0.524640480219352
ORD00005294,PROD00005294,Clothing,298.89,USER00005294,City14,44,Male,PayPal,Standard,38.6,0,0.5216245443272303
ORD00005296,PROD00005296,Books,337.37,USER00005296,City56,20,Male,Credit Card,Next-Day,41.74,0,0.5497341064533406
ORD00005297,PROD00005297,Toys,86.64,USER00005297,City60,48,Female,Gift Card,Standard,29.43,0,0.5103650403787462
ORD00005298,PROD00005298,Clothing,491.35,USER00005298,City42,44,Female,Gift Card,Standard,20.22,1,0.519369223777452
ORD00005299,PROD00005299,Toys,154.47,USER00005299,City68,65,Male,Debit Card,Next-Day,47.27,0,0.5328496335688714
ORD00005301,PROD00005301,Books,412.74,USER00005301,City62,33,Female,Debit Card,Express,30.49,1,0.5207496860821145
ORD00005303,PROD00005303,Clothing,401.4,USER00005303,City28,50,Female,Debit Card,Next-Day,6.35,0,0.500788021447859
ORD00005305,PROD00005305,Electronics,63.62,USER00005305,City32,32,Male,Credit Card,Next-Day,27.7,0,0.5417071232624582
ORD00005306,PROD00005306,Home,360.42,USER00005306,City37,44,Female,Credit Card,Standard,39.79,1,0.5124512770209316
ORD00005307,PROD00005307,Electronics,95.28,USER00005307,City86,66,Female,PayPal,Next-Day,37.58,1,0.5029049367518432
ORD00005308,PROD00005308,Home,452.19,USER00005308,City13,52,Female,Credit Card,Standard,43.06,0,0.5127922482200301
ORD00005309,PROD00005309,Clothing,175.64,USER00005309,City85,35,Male,PayPal,Express,21.4,0,0.5083019155414468
ORD00005313,PROD00005313,Books,496.74,USER00005313,City20,32,Male,Credit Card,Next-Day,45.06,1,0.5430937972874581
ORD00005316,PROD00005316,Books,158.87,USER00005316,City22,20,Female,Credit Card,Standard,41.92,1,0.5534588688185091
ORD00005321,PROD00005321,Books,212.58,USER00005321,City4,36,Female,Gift Card,Next-Day,30.28,1,0.5254572206816039
ORD00005323,PROD00005323,Home,361.59,USER00005323,City91,33,Female,Gift Card,Express,33.82,1,0.510168872004163
ORD00005326,PROD00005326,Toys,448.53,USER00005326,City35,47,Male,Credit Card,Express,23.75,1,0.5001082988166399
ORD00005328,PROD00005328,Toys,203.54,USER00005328,City75,48,Female,Gift Card,Standard,30.51,1,0.5075920445193031
ORD00005331,PROD00005331,Books,8.01,USER00005331,City47,21,Female,Debit Card,Express,28.09,1,0.5481929835857373
ORD00005332,PROD00005332,Books,217.66,USER00005332,City51,38,Male,Gift Card,Next-Day,47.37,1,0.5518191050431362
ORD00005334,PROD00005334,Electronics,10.23,USER00005334,City84,30,Female,Credit Card,Express,20.76,0,0.5256172383178963
ORD00005337,PROD00005337,Electronics,123.97,USER00005337,City100,43,Female,Gift Card,Express,27.96,1,0.5288892392192677
ORD00005338,PROD00005338,Books,230.19,USER00005338,City83,53,Female,Credit Card,Next-Day,29.14,0,0.5153473386777373
ORD00005339,PROD00005339,Home,129.66,USER00005339,City5,62,Male,Debit Card,Express,39.52,0,0.5117969191666203
ORD00005340,PROD00005340,Books,310.41,USER00005340,City96,42,Female,Credit Card,Next-Day,29.95,1,0.5291007933481643
ORD00005344,PROD00005344,Clothing,223.39,USER00005344,City19,21,Female,Debit Card,Express,39.52,0,0.5744819901390326
ORD00005345,PROD00005345,Toys,56.51,USER00005345,City13,34,Male,PayPal,Next-Day,29.79,1,0.5001452565597714
ORD00005346,PROD00005346,Clothing,412.17,USER00005346,City46,64,Male,Credit Card,Express,25.05,0,0.519026695268327
ORD00005347,PROD00005347,Home,209.86,USER00005347,City96,65,Female,Debit Card,Express,34.17,0,0.5010118381387412
ORD00005348,PROD00005348,Electronics,383.48,USER00005348,City33,30,Female,Debit Card,Express,40.01,0,0.541926817279601
ORD00005349,PROD00005349,Electronics,456.92,USER00005349,City33,22,Female,Debit Card,Next-Day,34.1,0,0.5369154196739193
ORD00005355,PROD00005355,Clothing,215.76,USER00005355,City71,43,Female,Debit Card,Express,11.29,0,0.5179680792445878
ORD00005358,PROD00005358,Clothing,475.93,USER00005358,City13,22,Male,Credit Card,Express,41.9,1,0.5647930999753634
ORD00005359,PROD00005359,Electronics,173.58,USER00005359,City64,44,Female,Gift Card,Standard,41.92,0,0.5412113610635346
ORD00005360,PROD00005360,Books,93.05,USER00005360,City91,39,Female,Gift Card,Express,9.38,0,0.5044913005066928
ORD00005362,PROD00005362,Electronics,295.76,USER00005362,City4,54,Male,Credit Card,Next-Day,30.94,1,0.519590380858453
ORD00005365,PROD00005365,Books,343.75,USER00005365,City10,29,Female,Credit Card,Standard,48.89,1,0.5546749118037462
ORD00005366,PROD00005366,Electronics,232.47,USER00005366,City30,70,Male,Credit Card,Express,48.4,0,0.5300301902534504
ORD00005367,PROD00005367,Home,34.07,USER00005367,City22,44,Female,Credit Card,Express,47.08,0,0.5371694522190864
ORD00005369,PROD00005369,Books,442.18,USER00005369,City43,62,Male,Gift Card,Standard,36.21,0,0.5104303088537852
ORD00005372,PROD00005372,Toys,342.91,USER00005372,City48,39,Male,PayPal,Next-Day,38.4,1,0.5002168834411904
ORD00005374,PROD00005374,Electronics,10.68,USER00005374,City10,43,Male,Debit Card,Next-Day,3.56,1,0.500957880399492
ORD00005378,PROD00005378,Books,35.0,USER00005378,City97,58,Female,PayPal,Express,49.7,1,0.5197846299567311
ORD00005380,PROD00005380,Books,30.61,USER00005380,City94,69,Male,Debit Card,Next-Day,46.87,1,0.541354030054078
ORD00005381,PROD00005381,Books,115.93,USER00005381,City42,37,Male,Debit Card,Next-Day,35.97,1,0.5396997131569594
ORD00005383,PROD00005383,Books,193.89,USER00005383,City29,39,Male,PayPal,Next-Day,48.13,0,0.5276116505118807
ORD00005384,PROD00005384,Toys,288.18,USER00005384,City71,54,Male,Credit Card,Next-Day,39.84,0,0.5250638022017667
ORD00005385,PROD00005385,Toys,386.55,USER00005385,City97,60,Male,Debit Card,Standard,42.09,0,0.5170536829006371
ORD00005387,PROD00005387,Clothing,493.13,USER00005387,City100,50,Female,Credit Card,Next-Day,7.47,0,0.5031583298170109
ORD00005388,PROD00005388,Toys,175.27,USER00005388,City7,40,Male,Credit Card,Next-Day,15.59,1,0.503915976204461
ORD00005391,PROD00005391,Clothing,413.43,USER00005391,City46,68,Male,Debit Card,Next-Day,44.74,1,0.54054166123946
ORD00005392,PROD00005392,Home,309.03,USER00005392,City43,41,Female,Gift Card,Next-Day,35.83,0,0.5187074576890395
ORD00005394,PROD00005394,Home,294.61,USER00005394,City53,43,Male,Credit Card,Express,37.15,1,0.5145110661429115
ORD00005398,PROD00005398,Clothing,231.89,USER00005398,City70,23,Female,Credit Card,Express,19.85,0,0.5452185535055853
ORD00005399,PROD00005399,Clothing,181.89,USER00005399,City30,66,Female,Debit Card,Standard,40.14,1,0.5476632630078848
ORD00005400,PROD00005400,Books,57.6,USER00005400,City11,18,Male,Credit Card,Next-Day,18.42,0,0.5283849100006003
ORD00005404,PROD00005404,Clothing,331.31,USER00005404,City31,61,Female,Credit Card,Express,21.15,0,0.5196721264642171
ORD00005405,PROD00005405,Books,64.26,USER00005405,City81,28,Male,Credit Card,Standard,45.08,1,0.5528311166088086
